Depth ft,No Core,Minutes,ft by Hr,Torque Min ft-lbf,Torque Max ft-lbf,Head RPM,WOB lb,Flow gpm,SPP psi,ToB 60 rpm,ToB 80 rpm,ToB 100 rpm,ToB,OffBTM Press,Core,Corehead,Lgth barrel,Depth in,Cut lgth,Rec. lgth,% rec,ROP
1506.0,6.0,2.0,30.0,2864,2980.0,80,12000,44,125,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1507.0,7.0,1.0,60.0,3410,3560.0,80,12000,40,130,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1508.0,8.0,1.0,60.0,2800,2922.0,80,15000,40,151,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1509.0,9.0,1.0,60.0,3240,3347.0,80,15000,38,105,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1510.0,10.0,5.0,12.0,1780,1864.0,80,15000,39,100,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1511.0,11.0,3.0,20.0,1746,1987.0,80,15000,78,97,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1512.0,12.0,7.0,8.6,1800,1890.0,80,15000,63,106,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1513.0,13.0,5.0,12.0,1763,1763.0,80,15000,61,100,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1514.0,14.0,4.0,15.0,1600,2455.0,80,15000,64,120,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1515.0,15.0,3.0,20.0,2300,2444.0,80,15000,63,120,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1516.0,16.0,1.0,60.0,2650,2744.0,80,15000,63,134,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1517.0,17.0,1.0,60.0,2348,2463.0,80,15000,27,35,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1518.0,18.0,1.0,60.0,4150,4233.0,80,15000,27,35,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1519.0,19.0,1.0,60.0,4100,4200.0,80,15000,27,35,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1520.0,20.0,1.0,60.0,3800,4022.0,80,15000,27,35,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1521.0,21.0,1.0,60.0,3800,4106.0,80,15000,27,35,1200,1530,1600,1530,52,4,83661 MCP 562,20,1500.0,21.0,19.0,90.0,28.0
1522.0,1.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1523.0,2.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1524.0,3.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1525.0,4.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1526.0,5.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1527.0,6.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1528.0,7.0,1.0,60.0,3000,4000.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1529.0,8.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1530.0,9.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1531.0,10.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1532.0,11.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1533.0,12.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1534.0,13.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1535.0,14.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1536.0,15.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1537.0,16.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1538.0,17.0,1.0,60.0,2800,3120.0,75,8000,55,105,1200,1300,1500,1253,40,5,S6K1752 MCPX42,20,1521.0,17.0,13.66,80.0,60.7
1539.0,1.0,1.0,60.0,3240,3347.0,80,8000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1540.0,2.0,1.0,60.0,3200,3300.0,80,8000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1541.0,3.0,1.0,60.0,3186,3461.0,80,8000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1542.0,4.0,1.0,60.0,3430,3600.0,80,8000,40,94,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1543.0,5.0,1.0,60.0,2890,3605.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1544.0,6.0,1.0,60.0,2890,3400.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1545.0,7.0,1.0,60.0,2890,3500.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1546.0,8.0,1.0,60.0,3000,4120.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1547.0,9.0,1.0,60.0,3000,4500.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1548.0,10.0,1.0,60.0,3000,4506.0,80,10000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1549.0,11.0,1.0,60.0,3000,4015.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1550.0,12.0,1.0,60.0,4000,4310.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1551.0,13.0,1.0,60.0,4000,4222.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1552.0,14.0,1.0,60.0,4000,4258.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1553.0,15.0,1.0,60.0,4000,4360.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1554.0,16.0,1.0,60.0,3000,3046.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1555.0,17.0,1.0,60.0,3000,3108.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1556.0,18.0,7.0,8.6,1600,1800.0,80,15000,40,97,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1557.0,19.0,6.0,10.0,1600,1800.0,80,15000,123,338,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1558.0,20.0,5.0,12.0,1600,1800.0,80,15000,134,402,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1559.0,21.0,5.0,12.0,1600,1800.0,80,15000,134,280,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1560.0,22.0,3.0,20.0,1600,1800.0,80,15000,134,254,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1561.0,23.0,4.0,15.0,1600,1800.0,80,15000,140,237,1260,1350,1400,1350,30,6,83661 MCP 562,40,1538.0,23.0,19.0,83.0,29.5
1379.0,1.0,4.0,15.0,1892,1980.0,75,8000,83,234,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1380.0,2.0,6.0,10.0,2200,2300.0,75,15000,83,250,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1381.0,3.0,2.0,30.0,2350,2560.0,75,15000,80,260,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1382.0,4.0,3.0,20.0,2350,2451.0,75,15000,80,261,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1383.0,5.0,3.0,20.0,2350,2405.0,75,15000,80,267,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1384.0,6.0,4.0,15.0,2350,2400.0,75,15000,80,270,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1385.0,7.0,3.0,20.0,2350,2406.0,75,15000,80,284,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1386.0,8.0,3.0,20.0,2350,2440.0,75,15000,80,250,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1387.0,9.0,2.0,30.0,2350,2500.0,75,15000,80,260,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1388.0,10.0,1.0,60.0,3000,3248.0,75,15000,80,280,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1389.0,11.0,2.0,30.0,2350,2700.0,75,15000,66,213,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1390.0,12.0,2.0,30.0,2350,2763.0,75,15000,66,245,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1391.0,13.0,2.0,30.0,2350,2810.0,75,15000,66,247,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1392.0,14.0,2.0,30.0,2350,2640.0,75,15000,66,233,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1393.0,15.0,1.0,60.0,3100,3500.0,75,15000,66,235,1700,1864,1940,1880,80,1,CP6739C MCP662,20,1378.0,15.0,15.0,100.0,22.4
1550.0,1.0,1.0,60.0,2400,2860.0,70,12000,40,97,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1551.0,2.0,1.0,60.0,2400,2800.0,70,12000,40,92,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1552.0,3.0,1.0,60.0,2400,3015.0,70,12000,40,90,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1553.0,4.0,1.0,60.0,2400,3400.0,70,12000,40,98,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1554.0,5.0,1.0,60.0,2400,3500.0,70,12000,40,90,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1555.0,6.0,5.0,12.0,1840,1900.0,70,16000,73,255,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1556.0,7.0,14.0,4.3,1766,1880.0,70,16000,78,234,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1557.0,8.0,14.0,4.3,1700,1860.0,70,16000,73,222,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1558.0,9.0,13.0,4.6,1612,1700.0,70,16000,73,230,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1559.0,10.0,16.0,3.8,1800,1883.0,70,16000,76,180,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1560.0,11.0,10.0,6.0,1800,1824.0,70,16000,73,160,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1561.0,12.0,9.0,6.7,1600,1630.0,70,16000,73,155,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1562.0,13.0,0.5,120.0,3000,4000.0,70,17000,40,153,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1563.0,14.0,0.5,120.0,3000,4000.0,70,17000,40,153,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1564.0,15.0,0.5,120.0,3000,4000.0,70,17000,40,154,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1565.0,16.0,0.5,120.0,3000,4000.0,70,17000,40,164,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1566.0,17.0,0.5,120.0,3000,4000.0,70,17000,40,160,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1567.0,18.0,0.5,120.0,3000,4000.0,70,17000,40,200,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1568.0,19.0,0.5,120.0,3000,4000.0,70,17000,38,143,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1569.0,20.0,0.5,120.0,3000,4000.0,70,17000,40,153,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1570.0,21.0,0.5,120.0,3000,4000.0,70,17000,40,300,2000,2130,2400,2300,20,2,83661 MCP 562,20,1393.0,10.0,23.5,235.0,17.2
1575.0,1.0,0.2,300.0,3300,3780.0,90,12000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1576.0,2.0,0.2,300.0,3300,3780.0,90,12000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1577.0,3.0,0.2,300.0,3300,3780.0,90,12000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1578.0,4.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1579.0,5.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1580.0,6.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1581.0,7.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1582.0,8.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1583.0,9.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1584.0,10.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1585.0,11.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1586.0,12.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1587.0,13.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1588.0,14.0,0.2,300.0,3300,3780.0,90,14000,75,90,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1589.0,15.0,0.2,300.0,3300,3780.0,90,14000,75,112,1650,1710,1800,1650,83,3,83661 MCP 562,20,1403.0,12.0,12.0,100.0,12.0
1590.0,1.0,0.2,300.0,2800,4000.0,88,10000,40,53,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1591.0,2.0,0.2,300.0,2800,4000.0,88,10000,40,53,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1592.0,3.0,0.2,300.0,2800,4000.0,88,10000,40,74,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1593.0,4.0,0.2,300.0,2800,4000.0,88,12000,40,74,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1594.0,5.0,0.2,300.0,2800,4000.0,88,12000,40,80,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1595.0,6.0,0.2,300.0,2800,4000.0,88,12000,40,112,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1596.0,7.0,0.2,300.0,2800,4000.0,88,12000,40,124,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1597.0,8.0,0.2,300.0,2800,4000.0,88,12000,40,124,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1598.0,9.0,0.2,300.0,2800,4000.0,88,12000,40,127,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1599.0,10.0,0.2,300.0,2800,4000.0,88,12000,40,150,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1600.0,11.0,0.2,300.0,2800,4000.0,88,12000,40,154,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1601.0,12.0,0.2,300.0,2800,4000.0,88,12000,40,190,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1602.0,13.0,0.2,300.0,2800,4000.0,88,12000,40,138,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1603.0,14.0,0.2,300.0,2800,4000.0,88,12000,40,161,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1604.0,15.0,0.2,300.0,2800,4000.0,88,12000,40,148,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1605.0,16.0,0.2,300.0,2800,4000.0,88,15000,40,140,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1606.0,17.0,0.2,300.0,2800,4000.0,88,15000,40,154,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1607.0,18.0,8.0,7.5,2290,2300.0,88,15000,40,164,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1608.0,19.0,10.0,6.0,2211,2310.0,88,15000,40,165,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1609.0,20.0,4.0,15.0,2430,2480.0,88,15000,40,140,1600,1680,1750,1650,150,4,83661 MCP 562,20,1415.0,15.0,14.0,93.0,60.0
1610.0,1.0,0.2,300.0,3400,4100.0,85,12000,40,126,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1611.0,2.0,0.2,300.0,3400,4100.0,85,15000,40,134,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1612.0,3.0,0.2,300.0,3400,4100.0,85,15000,40,150,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1613.0,4.0,0.3,200.0,3400,4100.0,85,15000,40,150,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1614.0,5.0,0.3,200.0,3400,4100.0,85,15000,40,142,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1615.0,6.0,0.3,200.0,3400,4100.0,85,15000,40,140,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1616.0,7.0,0.3,200.0,3400,4100.0,85,15000,40,146,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1617.0,8.0,0.3,200.0,3400,4100.0,85,15000,40,144,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1618.0,9.0,0.3,200.0,3400,4100.0,85,15000,40,135,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1619.0,10.0,0.3,200.0,3400,4100.0,85,15000,40,164,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1620.0,11.0,0.3,200.0,3400,4100.0,85,15000,40,140,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1621.0,12.0,0.3,200.0,3400,4100.0,85,16000,40,135,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1622.0,13.0,0.3,200.0,3400,4100.0,85,16000,40,135,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1623.0,14.0,0.3,200.0,3400,4100.0,85,16000,40,141,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1624.0,15.0,0.3,200.0,3400,4100.0,85,16000,40,140,1834,1900,1960,1900,54,5,83661 MCP 562,20,1430.0,14.0,13.5,96.0,33.3
1625.0,1.0,0.2,300.0,5100,5500.0,90,15000,41,150,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1626.0,2.0,0.2,300.0,5100,5500.0,90,15000,41,150,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1627.0,3.0,0.2,300.0,5100,5500.0,90,15000,41,150,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1628.0,4.0,0.3,200.0,5100,5500.0,90,15000,41,157,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1629.0,5.0,0.3,200.0,5100,5500.0,90,15000,41,180,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1630.0,6.0,0.3,200.0,5100,5500.0,90,15000,41,146,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1631.0,7.0,0.3,200.0,5100,5500.0,90,15000,41,182,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1632.0,8.0,0.3,200.0,5100,5500.0,90,15000,41,182,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1633.0,9.0,0.3,200.0,5100,5500.0,90,15000,41,167,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1634.0,10.0,0.3,200.0,5100,5500.0,90,15000,41,250,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1635.0,11.0,0.3,200.0,5100,5500.0,90,15000,41,234,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1636.0,12.0,0.3,200.0,5100,5500.0,90,17000,41,222,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1637.0,13.0,0.3,200.0,5100,5500.0,90,17000,41,183,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1638.0,14.0,0.3,200.0,5100,5500.0,90,17000,41,176,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1639.0,15.0,0.3,200.0,5100,5500.0,90,15000,41,200,1580,1780,2370,1780,31,6,83661 MCP 562,20,1444.0,22.0,21.16,96.0,9.8
1640.0,1.0,0.2,300.0,3540,4854.0,90,12000,40,150,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1641.0,2.0,0.2,300.0,3540,4854.0,90,12000,40,155,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1642.0,3.0,0.2,300.0,3540,4854.0,90,15000,40,200,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1643.0,4.0,0.2,300.0,3540,4854.0,90,15000,40,234,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1644.0,5.0,0.2,300.0,3540,4854.0,90,15000,40,237,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1645.0,6.0,0.2,300.0,3540,4854.0,90,15000,40,180,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1646.0,7.0,0.2,300.0,4312,5780.0,90,15000,40,186,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1647.0,8.0,0.2,300.0,4312,5780.0,90,15000,40,150,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1648.0,9.0,0.2,300.0,4312,5780.0,90,15000,40,150,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1649.0,10.0,0.2,300.0,4312,5780.0,90,15000,40,157,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
1650.0,11.0,0.2,300.0,4312,5780.0,90,15000,40,156,1620,1910,2100,1760,60,7,83661 MCP 562,40,1466.0,31.0,31.0,100.0,13.8
